index,C00,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36
493,-4.0334,-28.1291,-23.0910,-36.5192,-41.0440,-29.3405,-10.2635,3.6195,7.9656,0.0650,-2.4790,0.7030,3.0459,3.9602,4.0281,3.8016,3.4688,2.6253,1.4152,-0.0788,-1.2333,-1.9974,-2.4273,-2.6835,-2.8117,-2.8695,-2.9976,-3.0840,-3.1646,-3.2288,-3.2764,-3.3037,-3.2879,-3.2090,-3.0228,-2.7266,-2.4273
494,31.4827,10.8003,-11.1605,-37.2082,-37.6604,-28.7152,-11.5847,2.8940,9.4168,3.2453,-1.4438,-0.3700,1.2141,2.1880,2.4304,2.4418,2.4205,1.8382,0.5425,-0.6838,-1.4172,-1.7741,-1.9691,-2.2644,-2.5371,-2.7165,-2.8673,-2.9274,-2.9755,-3.0147,-3.0507,-3.0838,-3.1003,-3.0790,-2.9788,-2.7704,-2.5067
495,41.0902,25.8949,12.2935,-19.8512,-35.0160,-29.6495,-16.3771,-3.0815,9.9479,6.0959,2.9240,5.2539,6.1367,5.8112,5.1659,4.5996,4.0859,2.7898,1.1878,-0.1079,-1.0102,-1.5799,-1.9998,-2.4719,-2.9699,-3.3486,-3.4953,-3.4947,-3.4668,-3.4149,-3.3474,-3.2708,-3.1875,-3.0868,-2.9311,-2.6871,-2.4248
496,29.6801,14.6423,4.5294,-10.5685,-27.2753,-32.1583,-21.1330,-10.6157,9.0747,7.0064,4.4735,5.5641,4.8152,3.6683,2.7718,2.1813,1.8107,0.9852,-0.2755,-1.3597,-2.0904,-2.6411,-3.0327,-3.3462,-3.5406,-3.5397,-3.4404,-3.3802,-3.3150,-3.2508,-3.1985,-3.1578,-3.1136,-3.0581,-2.9744,-2.7866,-2.5484
497,7.5139,-0.3661,4.9897,0.2799,-13.0724,-30.5808,-25.1423,-16.9927,3.5957,4.0534,-0.5888,-1.4204,-2.4939,-2.5410,-2.4275,-2.3631,-2.2408,-1.8685,-1.8159,-1.9793,-2.1192,-2.2751,-2.4186,-2.4765,-2.4137,-2.2673,-2.1402,-2.1189,-2.1222,-2.1487,-2.1994,-2.2720,-2.3486,-2.4157,-2.4342,-2.3118,-2.1214
498,-12.9050,-3.1493,-0.0901,2.0426,-1.8696,-19.8929,-28.2550,-21.0009,0.0955,3.4125,-3.4259,-5.4983,-6.8815,-7.4814,-7.3874,-7.0459,-6.7135,-6.2198,-5.8582,-5.4895,-5.0635,-4.5938,-4.1209,-3.7061,-3.3451,-3.0227,-2.7581,-2.6590,-2.5936,-2.5695,-2.5711,-2.5829,-2.5935,-2.6031,-2.5857,-2.4457,-2.2567
499,-10.4299,-4.5608,-9.2668,-7.5957,-5.3969,-18.1564,-29.9260,-22.1648,-1.2175,1.1496,-4.7407,-6.8862,-8.4756,-8.7699,-8.5142,-7.9780,-7.3212,-6.0771,-5.2979,-4.6943,-4.0290,-3.4436,-2.9881,-2.6748,-2.4296,-2.1382,-1.9128,-1.8505,-1.8247,-1.8440,-1.9064,-2.0056,-2.1171,-2.2152,-2.2641,-2.1590,-1.9939
500,11.6520,-0.1956,-5.3623,-6.8983,-10.8453,-23.9881,-31.2163,-23.2897,-3.1743,0.9223,-1.0289,0.2919,-0.6335,-1.8278,-2.6219,-3.1136,-3.4114,-3.5744,-3.7345,-4.0895,-4.4153,-4.5041,-4.3797,-4.3292,-4.2892,-4.0636,-3.6764,-3.4625,-3.2520,-3.0519,-2.8814,-2.7701,-2.7106,-2.6650,-2.6021,-2.4351,-2.2328
501,24.4393,12.8165,9.7774,8.0235,2.2027,-16.6982,-33.4183,-24.1705,-4.3036,0.7323,-0.8107,0.6852,0.2547,-0.6465,-1.4487,-2.0179,-2.3757,-2.7387,-3.1163,-3.3944,-3.5237,-3.4997,-3.4508,-3.4774,-3.5203,-3.4399,-3.2447,-3.0958,-2.9262,-2.7505,-2.5910,-2.4668,-2.3884,-2.3289,-2.2821,-2.1710,-2.0003
502,-2.8517,1.0754,7.2848,13.1648,11.0664,-1.4719,-35.5254,-25.0019,-5.6748,0.6425,0.9090,2.9655,3.1275,2.3884,1.4933,0.7734,0.2047,-0.6907,-1.4485,-2.0169,-2.3794,-2.6423,-2.7801,-2.9758,-3.2003,-3.3320,-3.3254,-3.2734,-3.1953,-3.0900,-2.9749,-2.8651,-2.7668,-2.6729,-2.5750,-2.4204,-2.2319
503,-27.4062,-15.5954,-6.3829,3.3604,5.5692,0.4681,-34.0597,-26.0545,-7.3938,-2.5863,3.3262,8.1126,9.4298,8.8951,7.6699,6.4216,5.2993,3.3575,1.5593,-0.0685,-1.3721,-2.3043,-2.8015,-3.1046,-3.3206,-3.4755,-3.5444,-3.5215,-3.4670,-3.3855,-3.2944,-3.2148,-3.1385,-3.0276,-2.8579,-2.6225,-2.3925
504,-14.6576,-44.8379,-37.5414,-19.5957,-10.6104,-9.7590,-35.5575,-26.3336,-6.8679,-2.9727,-0.9698,0.9208,1.9205,2.4874,2.4512,2.2203,1.9940,1.4631,0.5813,-0.3873,-1.1988,-1.7601,-2.1461,-2.3964,-2.5375,-2.6615,-2.8145,-2.8936,-2.9710,-3.0407,-3.1077,-3.1713,-3.2035,-3.1756,-3.0555,-2.8241,-2.5861
505,9.8073,-21.0840,-36.4756,-12.5418,-5.0801,-10.3025,-37.6773,-26.0752,-7.1162,-3.1024,-1.7871,0.4938,1.7710,2.3875,2.6201,2.6446,2.5765,2.1934,1.2558,0.0020,-1.0113,-1.6723,-2.0426,-2.2752,-2.4063,-2.5596,-2.7732,-2.8757,-2.9694,-3.0527,-3.1254,-3.1746,-3.1838,-3.1358,-2.9959,-2.7451,-2.4813
506,25.3455,2.5896,-11.9262,-5.1994,3.7281,-1.0576,-36.2442,-26.2812,-7.8473,-1.1989,-1.0725,0.3896,1.3577,1.7401,1.6295,1.3860,1.1318,0.5535,-0.3341,-1.3168,-2.0967,-2.7318,-3.0808,-3.2603,-3.2822,-3.2580,-3.2741,-3.2793,-3.2742,-3.2600,-3.2433,-3.2247,-3.1889,-3.1225,-2.9932,-2.7654,-2.5227
507,28.7033,14.4309,5.8953,2.6946,6.8722,5.0734,-29.4102,-27.5567,-10.8042,-1.7628,2.0144,4.7687,5.0679,4.3984,3.5945,3.0228,2.5334,1.3522,-0.0602,-1.1622,-1.9454,-2.5040,-2.8583,-3.1504,-3.3333,-3.3827,-3.2957,-3.2103,-3.1114,-3.0116,-2.9235,-2.8445,-2.7723,-2.7144,-2.6569,-2.5331,-2.3446
508,7.3976,8.4151,15.2931,13.0607,10.9080,8.3652,-16.5147,-28.8512,-15.2970,-3.8262,2.4541,3.0724,2.3134,1.3209,0.5727,0.1109,-0.2315,-1.1055,-2.2632,-3.0624,-3.4504,-3.6200,-3.6418,-3.6960,-3.6806,-3.5893,-3.4506,-3.3626,-3.2659,-3.1672,-3.0780,-3.0036,-2.9383,-2.8905,-2.8328,-2.6771,-2.4652
509,-24.2363,19.4439,24.0411,14.7887,6.4403,3.6120,-4.6939,-24.9993,-18.9515,-9.5719,-1.2159,0.5646,-0.2043,-0.8012,-1.1438,-1.4180,-1.6136,-2.0532,-2.6618,-3.0321,-3.2521,-3.3725,-3.4440,-3.5166,-3.4448,-3.2138,-2.9998,-2.9168,-2.8334,-2.7553,-2.6883,-2.6502,-2.6449,-2.6718,-2.6790,-2.5464,-2.3444
510,-17.6646,8.1186,9.7766,3.4002,-0.3217,-0.8325,3.3392,-11.0789,-21.1317,-12.9804,-6.8419,-5.2115,-5.4793,-5.4811,-5.3831,-5.3226,-5.2587,-5.0534,-5.0852,-4.9489,-4.4739,-3.8760,-3.3789,-3.1243,-2.8920,-2.5879,-2.3832,-2.3208,-2.2509,-2.1703,-2.0909,-2.0441,-2.0499,-2.0984,-2.1334,-2.0216,-1.8585
511,-26.1815,-26.8916,-14.8744,-10.0999,-7.2475,1.8174,6.9907,-0.0224,-18.6488,-13.3085,-8.9471,-8.6591,-7.6377,-6.6387,-6.1999,-5.9984,-5.8405,-5.4074,-5.3277,-5.3164,-4.9554,-4.4909,-3.9598,-3.5540,-3.2101,-2.7978,-2.4950,-2.4079,-2.3362,-2.2650,-2.1874,-2.1328,-2.1320,-2.1687,-2.1885,-2.0729,-1.9145
512,2.1692,-26.4425,-28.6006,-15.1310,-5.0225,5.6938,8.6338,4.9609,-10.0731,-12.2351,-6.6550,-5.7015,-5.3203,-4.6615,-4.1959,-3.9220,-3.7624,-3.5927,-3.6031,-3.6422,-3.5555,-3.3728,-3.0633,-2.8093,-2.5468,-2.1512,-1.8185,-1.7056,-1.6081,-1.5185,-1.4422,-1.4099,-1.4480,-1.5325,-1.5977,-1.5297,-1.4059
513,19.5830,-1.4337,-24.0387,-20.1554,-4.3734,8.5261,9.0458,8.0795,-2.6071,-10.0215,-5.2346,-3.3850,-2.5137,-2.1741,-2.1165,-2.1013,-2.1586,-2.5620,-3.2546,-3.7295,-3.9234,-3.8179,-3.5926,-3.4769,-3.3373,-3.0040,-2.6116,-2.4418,-2.2920,-2.1666,-2.0694,-2.0098,-1.9870,-1.9907,-1.9928,-1.8997,-1.7519
514,-1.8796,0.5641,-12.8428,-22.9721,-8.0301,8.4778,9.5174,10.3965,4.0962,-5.0554,-1.8688,2.0351,3.0922,2.7907,2.1958,1.6272,1.0803,-0.0012,-1.0817,-1.8726,-2.3176,-2.4778,-2.5919,-2.7280,-2.8327,-2.8906,-2.8959,-2.8683,-2.8110,-2.7242,-2.6210,-2.5333,-2.4697,-2.4044,-2.3210,-2.1531,-1.9536
515,-30.9262,-27.2938,-19.4354,-25.7649,-14.8006,2.4122,8.7826,11.2255,7.2601,-1.2560,0.6629,3.2875,3.8746,3.6683,3.1636,2.6743,2.2374,1.3686,0.3458,-0.5805,-1.3410,-1.9736,-2.3717,-2.6109,-2.6950,-2.7171,-2.7697,-2.8069,-2.8371,-2.8557,-2.8685,-2.8848,-2.8919,-2.8577,-2.7364,-2.5143,-2.2922
516,-41.9922,-40.9701,-24.7390,-29.4561,-20.7160,-9.0720,7.2627,11.5940,8.4724,0.7366,1.0640,4.1865,5.8604,5.8198,5.0766,4.3202,3.6606,2.3260,0.7390,-0.6929,-1.6636,-2.2656,-2.5215,-2.6138,-2.5259,-2.4690,-2.5041,-2.5523,-2.6238,-2.7358,-2.8742,-3.0029,-3.0755,-3.0561,-2.9026,-2.6239,-2.3627
517,-26.9625,-55.0417,-33.7272,-28.8891,-20.5234,-11.8583,5.8679,11.7068,8.1260,1.3881,0.1481,1.1347,2.0206,2.3929,2.3870,2.3215,2.1843,1.6201,0.6013,-0.4819,-1.3628,-1.8569,-2.0802,-2.1670,-2.0765,-1.9621,-1.9122,-1.9383,-2.0048,-2.1215,-2.2629,-2.3963,-2.4989,-2.5495,-2.4951,-2.3141,-2.1084
518,3.3025,-35.2344,-38.3400,-25.2912,-21.6529,-16.1776,3.7763,11.5118,8.3554,0.6159,-1.7241,-0.6110,0.6371,1.1753,1.2878,1.1996,1.0043,0.4318,-0.4953,-1.3526,-1.7809,-1.9332,-2.0451,-2.1051,-1.8925,-1.5957,-1.4599,-1.4998,-1.5951,-1.7306,-1.8714,-1.9890,-2.0795,-2.1390,-2.1182,-1.9594,-1.7776
519,31.9944,9.9981,-15.1505,-27.3290,-22.9339,-19.9181,-4.3917,10.1511,10.6561,3.8720,1.6904,2.3156,1.9510,1.3101,0.7108,0.2598,-0.1669,-1.1825,-2.3333,-3.1198,-3.3617,-3.2604,-3.0942,-3.0516,-2.9389,-2.7723,-2.6266,-2.5903,-2.5640,-2.5328,-2.4886,-2.4372,-2.3881,-2.3461,-2.2812,-2.1171,-1.9305
520,26.3413,19.9202,5.1876,-20.5377,-28.2105,-23.6904,-15.4186,2.0805,12.6842,6.6938,2.0614,3.1034,2.9396,2.3478,1.8211,1.3887,0.9730,-0.0237,-1.1889,-1.9735,-2.3769,-2.6364,-2.8744,-3.1329,-3.2996,-3.3595,-3.3323,-3.2918,-3.2296,-3.1441,-3.0448,-2.9525,-2.8866,-2.8391,-2.7661,-2.5924,-2.3727
521,-2.0879,11.0676,2.8408,-15.5109,-28.5112,-29.9595,-22.4799,-8.7417,9.8571,6.1775,0.1912,-0.6914,-0.9970,-1.1546,-1.1716,-1.1988,-1.2628,-1.5369,-1.9026,-2.2635,-2.6256,-2.8786,-3.0322,-3.1882,-3.1921,-3.0136,-2.8309,-2.7731,-2.7310,-2.7110,-2.7126,-2.7374,-2.7839,-2.8385,-2.8390,-2.6878,-2.4649
522,-11.6077,-7.8265,-1.2956,-14.0703,-28.9320,-35.4593,-27.3541,-14.9690,6.8659,3.5997,-3.3503,-3.7400,-4.4516,-5.0563,-5.2473,-5.2618,-5.2509,-5.0136,-4.6765,-4.4645,-4.3032,-4.2016,-4.0649,-3.9893,-3.7787,-3.4434,-3.1942,-3.1286,-3.0919,-3.0738,-3.0582,-3.0446,-3.0451,-3.0531,-3.0098,-2.8137,-2.5654
523,-1.6976,-16.2083,-14.7639,-17.2591,-29.8479,-37.3720,-29.5199,-17.0608,5.4893,3.3217,-4.0331,-6.1020,-7.1039,-6.8277,-6.3407,-5.9695,-5.6663,-5.2270,-5.0151,-4.7762,-4.3643,-3.9566,-3.6062,-3.3789,-3.1131,-2.8139,-2.6903,-2.7042,-2.7406,-2.7832,-2.8194,-2.8576,-2.9009,-2.9379,-2.9247,-2.7513,-2.5115
524,10.0480,-1.2195,-9.1070,-23.2088,-34.2282,-38.7999,-30.5275,-18.0583,4.4795,3.8261,-2.4295,-3.4288,-3.8929,-4.2878,-4.6653,-4.8694,-4.9222,-5.0367,-5.2714,-5.3796,-5.1612,-4.8395,-4.5278,-4.3925,-4.2840,-3.9601,-3.5121,-3.3083,-3.1435,-3.0228,-2.9443,-2.9187,-2.9283,-2.9325,-2.8781,-2.6873,-2.4465
525,25.2095,16.0111,10.5582,-5.5328,-23.5397,-36.3774,-31.9826,-19.3538,2.0495,3.7901,0.3987,1.5654,1.5046,0.8217,0.1979,-0.2460,-0.5908,-1.1773,-1.7908,-2.3880,-2.7604,-3.0085,-3.1760,-3.3494,-3.4860,-3.4712,-3.3239,-3.2045,-3.0697,-2.9229,-2.7750,-2.6495,-2.5500,-2.4601,-2.3746,-2.2312,-2.0330
526,-7.6718,4.1460,11.5409,9.0250,-1.5216,-23.5168,-32.5860,-20.5689,-0.1953,2.8134,2.6498,6.1267,6.5578,5.3741,4.0140,3.0229,2.3223,1.1049,0.0184,-0.8553,-1.4992,-1.8874,-2.0802,-2.3086,-2.5771,-2.7751,-2.8529,-2.8368,-2.7869,-2.7138,-2.6338,-2.5599,-2.4923,-2.4160,-2.3170,-2.1572,-1.9675
527,-40.0220,-12.9506,-0.8976,1.6985,-2.1367,-18.1384,-33.6077,-21.4891,-1.4064,0.5536,-0.7156,2.8406,3.8543,3.1196,2.0236,1.0940,0.3594,-0.7490,-1.7418,-2.5027,-2.9103,-3.0630,-3.0644,-3.1493,-3.2618,-3.3526,-3.4693,-3.5085,-3.5156,-3.4773,-3.3991,-3.2924,-3.1684,-3.0252,-2.8605,-2.6509,-2.4248
528,-30.0105,-28.7207,-12.1559,-6.7073,-8.0847,-22.4681,-34.7288,-22.3220,-1.9130,0.5670,-3.5493,-2.8605,-2.3395,-2.1994,-2.3370,-2.5585,-2.7640,-3.0414,-3.5173,-4.1139,-4.4686,-4.4871,-4.2271,-4.0125,-3.9150,-3.8400,-3.7827,-3.7596,-3.7329,-3.6910,-3.6252,-3.5218,-3.3790,-3.1994,-3.0002,-2.7510,-2.5079
529,-13.2659,-32.1043,-18.1032,-10.1878,-13.3363,-28.2131,-34.6650,-22.5734,-1.7602,-0.6051,-2.8355,-0.7403,-0.2559,-0.7362,-1.5586,-2.2129,-2.7044,-3.5191,-4.3119,-4.9351,-5.1132,-4.9222,-4.5827,-4.2922,-4.0351,-3.7909,-3.6324,-3.5639,-3.4947,-3.4187,-3.3287,-3.2199,-3.0859,-2.9194,-2.7286,-2.4900,-2.2617
530,20.8838,-6.0674,-12.8870,-3.4018,-9.7634,-30.6270,-34.2475,-22.9027,-0.8394,-1.0861,-3.1697,-1.0388,-0.7387,-1.2759,-1.8405,-2.1867,-2.4131,-2.9520,-3.8291,-4.5614,-4.9417,-4.9515,-4.6843,-4.4368,-4.1068,-3.7535,-3.5102,-3.4318,-3.3656,-3.2957,-3.2171,-3.1338,-3.0538,-2.9742,-2.8720,-2.6888,-2.4539
531,30.9776,15.3882,5.8533,1.0571,-1.6378,-18.8563,-35.5228,-24.7841,-1.1544,2.4698,-0.9494,-0.2622,-0.4115,-1.1602,-1.9298,-2.4919,-2.8932,-3.3195,-3.6413,-4.0246,-4.3591,-4.5003,-4.4440,-4.4351,-4.3429,-4.1893,-4.0157,-3.9110,-3.7963,-3.6718,-3.5400,-3.4039,-3.2740,-3.1498,-3.0286,-2.8470,-2.6052
532,6.7292,10.7537,8.6855,3.9260,3.0444,-7.3315,-36.4562,-27.3226,-7.0496,3.6153,0.9547,1.0315,0.7175,0.0123,-0.6717,-1.1339,-1.4793,-2.1669,-2.8834,-3.3267,-3.5571,-3.7380,-3.8396,-4.0139,-4.1051,-4.0230,-3.8622,-3.7787,-3.6917,-3.5883,-3.4683,-3.3467,-3.2396,-3.1485,-3.0465,-2.8601,-2.6241
533,-12.1020,-3.1184,-0.2092,-1.1600,-1.2928,-3.3560,-35.9852,-29.8860,-13.3475,-1.5399,-3.8121,-4.8424,-4.2907,-3.6931,-3.6260,-3.6756,-3.6749,-3.7108,-3.8548,-3.8534,-3.6925,-3.5479,-3.4465,-3.4598,-3.5040,-3.4533,-3.3747,-3.3251,-3.2708,-3.2152,-3.1526,-3.0819,-3.0133,-2.9532,-2.8640,-2.6701,-2.4368
534,-14.1244,-21.7244,-16.1372,-10.4560,-6.7522,-3.0972,-32.0157,-32.3138,-17.5174,-5.9707,-4.2906,-4.2693,-4.9003,-5.1547,-5.2175,-5.1327,-5.0151,-4.7037,-4.5276,-4.4868,-4.3964,-4.2384,-4.0284,-3.7828,-3.5022,-3.1797,-2.9952,-2.9399,-2.8784,-2.8081,-2.7359,-2.6722,-2.6166,-2.5733,-2.5218,-2.3742,-2.1983
535,-4.3043,-9.8089,-19.6602,-13.2802,-6.1730,-1.3882,-23.4926,-33.0720,-19.4889,-8.5634,-5.6490,-5.6861,-5.5187,-4.7142,-4.3611,-4.2577,-4.1901,-3.8351,-3.5029,-3.3375,-3.3676,-3.3800,-3.3207,-3.2675,-3.2221,-3.0408,-2.8371,-2.7374,-2.6336,-2.5201,-2.3989,-2.2964,-2.2297,-2.1949,-2.1578,-2.0378,-1.8930
536,10.8710,-2.5586,-12.4785,-13.4492,-4.2181,2.0061,-13.7971,-32.5465,-20.2778,-9.0764,-3.6409,-3.1796,-3.4858,-3.7035,-3.8465,-3.8937,-3.8986,-3.8670,-4.0643,-4.4251,-4.4837,-4.3402,-4.1470,-4.0332,-3.9026,-3.4925,-3.0016,-2.8056,-2.6452,-2.5018,-2.3720,-2.2773,-2.2302,-2.2073,-2.1902,-2.0985,-1.9517
537,22.9003,8.4074,-3.3743,-5.8748,2.7324,8.0071,-2.6913,-26.9242,-20.1027,-8.8432,-3.2413,-0.2133,0.9021,1.0117,0.7274,0.3647,0.0318,-0.6028,-1.3884,-2.0822,-2.6370,-3.0480,-3.2209,-3.3697,-3.5290,-3.5575,-3.4167,-3.2835,-3.1183,-2.9292,-2.7339,-2.5621,-2.4453,-2.3691,-2.2996,-2.1703,-1.9926
538,-1.5696,-3.8913,-10.5227,-4.5481,7.1776,12.5973,5.7410,-14.3968,-19.3643,-8.4977,-2.0721,1.3506,2.2190,1.7326,0.9553,0.2931,-0.2389,-1.1481,-2.1044,-2.7276,-3.0127,-3.1504,-3.2703,-3.5164,-3.8056,-3.9483,-3.9801,-3.9411,-3.8565,-3.7211,-3.5536,-3.3756,-3.2021,-3.0227,-2.8441,-2.6355,-2.4056
539,-42.1691,-27.9750,-22.3743,-3.9452,8.2021,13.0970,7.7726,-5.2787,-19.5964,-8.4880,0.3917,4.8655,5.6955,5.0056,3.9514,3.1210,2.5776,1.6667,0.5721,-0.5529,-1.3533,-1.8692,-2.2382,-2.6357,-2.9920,-3.2370,-3.4463,-3.5172,-3.5518,-3.5373,-3.4804,-3.3934,-3.2854,-3.1391,-2.9357,-2.6643,-2.4067
540,-46.3699,-49.2539,-29.1512,-6.8290,6.3978,9.9925,7.6908,-0.6262,-18.3401,-9.5540,-2.7921,-0.2899,0.9321,1.5950,1.6944,1.5706,1.3801,0.7628,-0.4063,-1.7345,-2.6753,-3.1389,-3.2404,-3.3006,-3.3167,-3.2443,-3.2361,-3.2632,-3.2896,-3.3108,-3.3217,-3.3077,-3.2625,-3.1934,-3.0622,-2.8309,-2.5718
541,-17.9915,-52.6507,-34.7026,-5.0850,6.4825,8.9504,8.2960,3.6233,-13.0907,-6.7136,-1.6545,-0.3948,1.0069,1.6196,1.4579,1.0498,0.6689,0.1197,-0.5472,-1.1939,-1.7566,-2.2482,-2.4560,-2.5605,-2.6452,-2.7874,-3.0270,-3.1692,-3.3077,-3.4190,-3.4883,-3.5034,-3.4563,-3.3359,-3.1390,-2.8602,-2.5741
542,2.9856,-31.6071,-31.6577,-2.2279,9.6057,11.5745,10.5224,6.1796,-7.4004,-8.5709,0.3909,6.2168,8.3888,8.2485,7.2363,6.1879,5.2527,3.5669,1.9647,0.5994,-0.4007,-1.1844,-1.7735,-2.2835,-2.7159,-3.0790,-3.3666,-3.4629,-3.5330,-3.5639,-3.5530,-3.5027,-3.4073,-3.2581,-3.0399,-2.7695,-2.5069
543,16.3612,1.5296,-20.2449,-13.1994,3.8624,12.9363,12.1998,9.6533,1.2985,-4.8150,-0.5973,3.2212,4.4486,3.9822,3.1576,2.5053,1.9860,0.9761,-0.1413,-1.0497,-1.6875,-2.1071,-2.4297,-2.7833,-3.0745,-3.3017,-3.4290,-3.4238,-3.3779,-3.2908,-3.1769,-3.0497,-2.9184,-2.7881,-2.6527,-2.4673,-2.2494
544,7.6420,16.4446,-0.3246,-24.9792,-17.4892,-1.1265,13.2108,11.1744,6.2542,-1.3854,0.8861,3.0206,2.7515,1.7935,1.0225,0.5211,0.1187,-0.7878,-1.7906,-2.5675,-3.1226,-3.4926,-3.7128,-3.9109,-4.0287,-3.9603,-3.7639,-3.6467,-3.5296,-3.4147,-3.3046,-3.1974,-3.0945,-3.0058,-2.9039,-2.7106,-2.4747
545,-18.4799,1.4778,-0.4030,-26.7437,-27.0550,-12.7152,10.4248,10.0420,6.6015,-1.2545,-2.7807,-2.1404,-2.2571,-2.3810,-2.4328,-2.3838,-2.2796,-2.2108,-2.2576,-2.4026,-2.6715,-2.9460,-3.0908,-3.2276,-3.1959,-2.9115,-2.6309,-2.5251,-2.4283,-2.3410,-2.2670,-2.2174,-2.2032,-2.2193,-2.2254,-2.1216,-1.9617
546,-17.0378,-23.9749,-14.0912,-31.2634,-29.7532,-15.5320,7.3408,7.8152,5.6442,-0.9053,-6.6813,-7.3180,-8.1607,-8.3619,-7.9689,-7.4577,-6.9358,-6.1016,-5.5769,-5.1585,-4.8880,-4.6523,-4.3232,-3.9781,-3.6157,-3.1647,-2.8099,-2.6847,-2.5817,-2.4922,-2.4115,-2.3469,-2.3028,-2.2839,-2.2701,-2.1539,-1.9864
547,0.4888,-30.4150,-32.2179,-36.4240,-31.2606,-17.1167,5.8795,7.5319,6.9194,0.5192,-6.9455,-9.1357,-9.5890,-8.9774,-8.5009,-8.1882,-7.9167,-7.2827,-6.8091,-6.3264,-5.7062,-5.0394,-4.4516,-4.0606,-3.8143,-3.5414,-3.3130,-3.2174,-3.1140,-3.0011,-2.8950,-2.8215,-2.7776,-2.7462,-2.6879,-2.5162,-2.3162
548,22.5901,-3.7132,-31.9985,-41.0923,-29.0355,-18.2305,1.9362,7.6293,8.1961,3.0048,-3.2976,-4.5705,-5.3238,-5.2490,-5.1296,-5.1191,-5.1026,-4.8458,-4.6618,-4.5455,-4.4810,-4.3418,-4.1151,-4.0123,-3.9546,-3.7233,-3.4164,-3.2559,-3.0921,-2.9260,-2.7714,-2.6725,-2.6293,-2.5917,-2.5291,-2.3716,-2.1810
549,37.7774,18.9857,-1.2841,-34.2250,-31.8685,-21.1817,-5.2373,7.2492,9.6003,4.3304,-0.8956,0.3448,1.5024,1.5462,1.1232,0.7019,0.2923,-0.4455,-1.2715,-1.9558,-2.4282,-2.6725,-2.7869,-2.9371,-3.0581,-3.0217,-2.8937,-2.8065,-2.7031,-2.5753,-2.4267,-2.2850,-2.1810,-2.1016,-2.0339,-1.9246,-1.7753
550,30.2317,5.6565,-2.3264,-21.4380,-31.6484,-23.2747,-10.9116,4.8629,9.0409,3.6078,2.8723,5.5382,5.6662,4.8277,3.9622,3.2847,2.7155,1.6137,0.5641,-0.2905,-1.0152,-1.6121,-2.0271,-2.4194,-2.7814,-3.0298,-3.2002,-3.2431,-3.2487,-3.2052,-3.1102,-2.9744,-2.8326,-2.6868,-2.5415,-2.3675,-2.1829
551,-15.6542,-22.6481,-15.4121,-22.9062,-31.9033,-27.4393,-14.5717,2.7211,8.4507,0.9735,0.4054,3.6244,4.8602,4.6572,3.9163,3.2246,2.6873,1.6289,0.2739,-1.0658,-1.9427,-2.4188,-2.6626,-2.8440,-2.9756,-3.1173,-3.3266,-3.4302,-3.5101,-3.5451,-3.5307,-3.4795,-3.4042,-3.2870,-3.1072,-2.8634,-2.6170
552,-32.8105,-37.3461,-19.5226,-32.6062,-40.1806,-31.5268,-13.5316,4.8443,8.8065,0.5373,-1.4647,-0.2186,0.9775,1.9616,2.4253,2.4432,2.2151,1.5620,0.6367,-0.4831,-1.4206,-2.0178,-2.3109,-2.5249,-2.7000,-2.8969,-3.1735,-3.3227,-3.4586,-3.5634,-3.6280,-3.6525,-3.6369,-3.5512,-3.3506,-3.0287,-2.7143
553,-15.9955,-39.7231,-31.8452,-37.1570,-39.7995,-31.5037,-10.6434,6.7883,9.7965,1.3236,-3.0379,-2.5447,-2.1662,-1.9065,-1.7751,-1.6603,-1.5349,-1.1806,-1.1277,-1.4266,-1.7508,-2.1314,-2.4341,-2.7110,-2.8627,-2.8513,-2.8403,-2.8526,-2.8678,-2.8778,-2.8821,-2.8819,-2.8660,-2.8210,-2.7154,-2.4980,-2.2631
554,14.8102,-15.2491,-40.1023,-39.6252,-36.0551,-31.9363,-13.6928,5.7449,11.6973,5.7698,-0.7795,-2.4269,-2.7855,-2.9347,-3.0355,-3.0818,-3.1635,-3.5202,-4.1523,-4.7398,-5.0009,-5.0440,-4.9632,-4.9352,-4.8435,-4.7001,-4.5628,-4.4809,-4.3798,-4.2553,-4.1169,-3.9681,-3.8063,-3.6300,-3.4371,-3.1832,-2.9012
555,28.4654,15.9102,-9.8389,-37.7257,-36.7409,-33.7806,-20.0861,-0.9303,11.9043,5.1339,2.0443,5.5974,6.7351,6.3539,5.4212,4.4596,3.6122,1.9809,0.2179,-1.2539,-2.2580,-2.9293,-3.4213,-3.8752,-4.2013,-4.3478,-4.3286,-4.2457,-4.1258,-3.9745,-3.8096,-3.6449,-3.4825,-3.3122,-3.1242,-2.8972,-2.6470
556,33.9907,25.2800,6.9444,-21.6986,-38.5140,-36.4566,-24.2670,-8.0906,11.2960,6.5050,1.2915,2.1794,2.5254,2.2753,1.8793,1.5796,1.3218,0.5825,-0.4381,-1.2241,-1.8014,-2.2198,-2.5577,-2.9090,-3.1663,-3.2851,-3.3052,-3.2752,-3.2211,-3.1439,-3.0492,-2.9437,-2.8388,-2.7392,-2.6146,-2.4117,-2.1883
