index,C00,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36
8202.0,-8.2715,11.243666666666668,13.738033333333334,-3.0569333333333333,-4.0883,6.346366666666666,-22.62323333333333,-32.44133333333334,-10.1766,0.3982666666666666,-2.7375000000000003,-4.8699,-5.7632,-5.6848,-5.435366666666667,-5.275233333333333,-5.167466666666666,-4.698933333333334,-4.000933333333333,-3.839866666666667,-4.167466666666667,-4.3623,-4.071033333333333,-3.8855,-3.9249666666666667,-4.0773,-4.203833333333333,-4.137066666666667,-3.9752666666666663,-3.7771666666666666,-3.577433333333333,-3.3432333333333335,-3.0780999999999996,-2.8466666666666662,-2.6900999999999997,-2.514533333333333,-2.285733333333333
8205.0,-12.5118,11.685433333333334,14.249066666666666,-1.7559333333333333,-4.909033333333333,5.514466666666667,-21.315333333333335,-32.73393333333333,-10.5816,0.04650000000000001,-3.0428,-5.309633333333333,-6.6497,-7.130133333333333,-7.093233333333333,-6.7586,-6.382000000000001,-5.419,-4.427066666666667,-4.433233333333334,-4.466666666666667,-4.3964,-4.314699999999999,-4.0278,-3.6293666666666664,-3.5245333333333337,-3.6768666666666667,-3.7425,-3.7376000000000005,-3.650766666666667,-3.5213,-3.3739333333333335,-3.2084666666666664,-3.047266666666667,-2.8979,-2.7055333333333333,-2.5187666666666666
8208.0,-15.114566666666667,10.982833333333334,13.738366666666666,-1.4181333333333335,-4.8722,5.252666666666666,-20.365233333333336,-33.04146666666667,-11.1582,0.13436666666666666,-2.7039333333333335,-4.591166666666666,-6.2251,-6.248,-6.409866666666667,-6.757433333333334,-7.0257000000000005,-6.901,-6.195533333333334,-5.1617999999999995,-4.4659,-4.016866666666666,-3.8139000000000003,-3.5734666666666666,-3.2975333333333334,-3.166233333333333,-3.0925999999999996,-3.0046,-2.8952666666666667,-2.7723999999999998,-2.6280666666666668,-2.4520666666666666,-2.2712000000000003,-2.1452666666666667,-2.1045000000000003,-2.0421666666666667,-1.9573666666666665
8211.0,-14.831866666666665,6.5652,10.539266666666668,-2.1992999999999996,-5.061799999999999,5.010133333333333,-20.4706,-32.95486666666667,-11.490633333333333,-0.6202,-1.2770333333333332,-2.758233333333333,-4.1104666666666665,-3.874733333333334,-3.7472,-3.7689,-3.950533333333333,-4.325266666666667,-4.290133333333333,-4.298166666666667,-3.8800666666666666,-3.3493666666666666,-3.1216666666666666,-3.0616,-2.910133333333333,-2.525066666666667,-2.3981666666666666,-2.3952666666666667,-2.3553333333333333,-2.2519666666666667,-2.0883,-1.8953666666666666,-1.7579666666666665,-1.7065333333333335,-1.6933999999999998,-1.6053666666666668,-1.4696999999999998
8214.0,-15.263133333333334,3.5917333333333334,7.865600000000001,-3.968666666666667,-6.9718333333333335,3.7704,-20.1748,-32.87656666666667,-11.645733333333332,-0.7648,-0.3530333333333333,-0.5211333333333333,-2.5894666666666666,-3.2334666666666667,-2.6056666666666666,-2.1210666666666667,-1.6009666666666664,-0.5658333333333333,-0.8333666666666666,-1.9402333333333335,-2.5709,-2.7907666666666664,-2.8600666666666665,-2.8051333333333335,-2.682066666666666,-2.4138333333333333,-2.2153666666666667,-2.1428666666666665,-2.081,-1.9906333333333333,-1.8588333333333331,-1.6996333333333336,-1.5830333333333335,-1.5580333333333334,-1.5908,-1.5419333333333334,-1.4232333333333334
8217.0,-14.1456,0.643,6.8554,-2.2099666666666664,-8.904633333333333,2.651566666666666,-18.147266666666667,-33.14836666666667,-12.212033333333332,-1.1946333333333332,-0.7612,0.26130000000000003,0.003166666666666688,-0.6452333333333332,-0.8268,-1.0170333333333332,-1.1825666666666665,-1.7198666666666664,-2.2445,-2.1614333333333335,-2.0844333333333336,-2.1481666666666666,-2.2981666666666665,-2.7130666666666667,-2.836866666666667,-2.5771,-2.4971333333333336,-2.5568000000000004,-2.658,-2.7515666666666667,-2.7463,-2.6451000000000002,-2.5441,-2.454833333333333,-2.3605000000000005,-2.2236666666666665,-2.024366666666667
8220.0,-13.212566666666667,-1.4620666666666666,6.002466666666667,-1.0407333333333333,-9.267466666666666,1.7775666666666667,-17.42703333333333,-33.07486666666667,-12.912466666666667,-1.878966666666667,-4.008166666666667,-0.4066666666666667,0.08,-0.7591333333333333,-1.2952666666666668,-1.4835,-1.6654333333333333,-2.435866666666666,-3.1348000000000003,-3.4972,-3.5585,-3.474766666666667,-3.2314333333333334,-3.1767333333333334,-3.1041000000000003,-3.0612,-2.9982666666666664,-2.9829666666666665,-2.9604666666666666,-2.9090000000000003,-2.8104,-2.6897333333333333,-2.5820333333333334,-2.5132333333333334,-2.4550666666666667,-2.2988999999999997,-2.0799
8223.0,-13.560366666666667,-3.9425333333333334,6.137933333333333,0.48679999999999995,-7.744566666666667,1.1764666666666665,-16.260166666666667,-33.27056666666667,-13.505600000000001,-3.1705666666666663,-4.344266666666667,-2.898566666666667,-3.061366666666667,-3.6781333333333333,-4.4654,-5.020333333333333,-5.242166666666667,-4.619233333333333,-3.8328333333333333,-3.760533333333333,-3.948866666666666,-3.7333,-3.6075,-3.4255333333333335,-2.9331666666666667,-2.556433333333333,-2.6112333333333333,-2.6943,-2.757466666666667,-2.804866666666667,-2.831566666666667,-2.8192,-2.799633333333334,-2.7898333333333336,-2.7438333333333333,-2.5917333333333334,-2.3855333333333335
8226.0,-15.078733333333332,-5.597366666666667,6.946066666666667,0.8669000000000001,-7.612933333333333,0.2366,-14.514733333333334,-33.433033333333334,-13.843466666666666,-3.461233333333334,-4.508966666666667,-4.262833333333333,-6.0706999999999995,-6.8611,-7.307166666666667,-7.3632333333333335,-7.184033333333335,-6.212599999999999,-5.092066666666667,-4.573366666666666,-4.677933333333334,-4.440166666666666,-4.038233333333333,-3.7246666666666663,-3.179766666666666,-2.608,-2.376333333333333,-2.4588,-2.589366666666667,-2.7051,-2.7406,-2.6619333333333333,-2.5843000000000003,-2.548833333333333,-2.5446,-2.4412000000000003,-2.2342999999999997
8229.0,-16.977266666666665,-5.920400000000001,5.945166666666668,0.5576,-7.212666666666667,-0.1235,-13.030333333333333,-33.367466666666665,-14.374533333333332,-4.2829,-3.5091,-4.8568,-7.8771666666666675,-9.531666666666666,-10.222266666666666,-10.112366666666667,-9.518066666666668,-8.0327,-6.509533333333334,-5.391966666666666,-5.227766666666667,-5.056266666666667,-4.747933333333333,-4.282966666666667,-3.6590000000000003,-3.012033333333333,-2.7052333333333336,-2.677666666666667,-2.6757000000000004,-2.645633333333333,-2.553266666666667,-2.4093999999999998,-2.3007333333333335,-2.2529999999999997,-2.2482666666666664,-2.1515999999999997,-1.9555666666666667
8232.0,-18.109366666666666,-4.989666666666667,5.326466666666667,0.30139999999999995,-8.204500000000001,-0.05566666666666666,-11.884433333333334,-33.3402,-14.769733333333335,-4.3941333333333334,-3.4099,-5.5807,-7.419766666666667,-8.4428,-9.536733333333332,-10.219566666666667,-10.224366666666667,-9.165933333333333,-7.744,-6.3449,-5.6484,-5.105033333333334,-4.846166666666667,-4.8124666666666664,-4.5507333333333335,-3.7639666666666667,-3.0758999999999994,-2.874866666666667,-2.736966666666667,-2.6191666666666666,-2.4869333333333334,-2.331866666666667,-2.1932333333333336,-2.1311999999999998,-2.158,-2.0988666666666664,-1.9111666666666665
8235.0,-18.688333333333333,-3.649533333333333,5.880166666666667,0.45293333333333335,-9.3584,0.41276666666666667,-10.127966666666666,-33.597699999999996,-15.086266666666667,-4.318300000000001,-3.524266666666667,-5.416333333333333,-8.234433333333333,-9.428766666666666,-9.9617,-10.315866666666667,-10.403,-9.557133333333333,-8.241900000000001,-7.0325999999999995,-5.9949,-4.970266666666666,-4.2264,-3.907033333333333,-3.6982999999999997,-3.4105666666666665,-3.1723666666666666,-3.1048666666666667,-3.0641999999999996,-3.0260666666666665,-2.954133333333333,-2.8365666666666662,-2.7347,-2.670533333333333,-2.639333333333333,-2.5073666666666665,-2.2852333333333337
